date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:16	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:18%20GMT	https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/apple-touch-icon-152x152.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/shrek-movie-script/apple-touch-icon-152x152.png	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:16	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:19%20GMT	https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-196x196.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-196x196.png	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:17	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:19%20GMT	https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-96x96.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-96x96.png	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:18	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:20%20GMT	https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-32x32.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-32x32.png	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:19	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:21%20GMT	https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-16x16.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-16x16.png	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:20	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:22%20GMT	https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-128.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/shrek-movie-script/favicon-128.png	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:20	65332/65332	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Mar%202021%2001:37:23%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/wp/v2/posts/75	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/wp/v2/posts/75.json	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:21	2458/2458	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Mar%202021%2001:37:23%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellezza.bcitwebdeveloper.ca%2Fshrek-movie-script%2F	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embeda447.json	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Mar%202021%2001:37:23%20GMT	https://bellezza.bcitwebdeveloper.ca/?p=75	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/indexe839.html	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:21	2584/2584	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Mar%202021%2001:37:24%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellezza.bcitwebdeveloper.ca%2Fshrek-movie-script%2F&format=xml	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embedc7e8	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:22	176523/176523	---M--	200	added ('OK')	image/jpeg	etag:%225eebdce8-2b18b%22	https://bellezza.bcitwebdeveloper.ca/wp-content/uploads/2020/06/pixabayimage4-1024x977.jpg	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-content/uploads/2020/06/pixabayimage4-1024x977.jpg	(from https://bellezza.bcitwebdeveloper.ca/shrek-movie-script/)
18:37:22	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:25%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-57x57.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-57x57.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:23	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:25%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-114x114.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-114x114.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:24	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:26%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-72x72.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-72x72.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:25	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:27%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-144x144.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-144x144.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:26	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:28%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-60x60.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-60x60.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:27	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:29%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-120x120.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-120x120.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:28	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:30%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-76x76.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-76x76.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:29	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:31%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-152x152.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/apple-touch-icon-152x152.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:29	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:32%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/favicon-196x196.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/favicon-196x196.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:30	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:33%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/favicon-96x96.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/favicon-96x96.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:31	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:33%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/favicon-32x32.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/favicon-32x32.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:32	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:34%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/favicon-16x16.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/favicon-16x16.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:33	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:35%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/favicon-128.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/favicon-128.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:33	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:36%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/mstile-144x144.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/mstile-144x144.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:34	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:36%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/mstile-70x70.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/mstile-70x70.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:35	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:37%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/mstile-150x150.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/mstile-150x150.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:36	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:38%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/mstile-310x150.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/mstile-310x150.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:37	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:39%20GMT	https://bellezza.bcitwebdeveloper.ca/category/style/mstile-310x310.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/mstile-310x310.png	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:38	2975/2975	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Mar%202021%2001:37:40%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/wp/v2/categories/6	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/wp/v2/categories/6.json	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:38	64363/64363	---MC-	200	added ('OK')	application/rss+xml	etag:%226195b1143634002a709c8bcd4cdccdf5%22	https://bellezza.bcitwebdeveloper.ca/category/style/feed/	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/category/style/feed/index.html	(from https://bellezza.bcitwebdeveloper.ca/category/style/)
18:37:38	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:41%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-57x57.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-57x57.f7.delayed	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:39	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:41%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-114x114.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-114x114.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:40	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:42%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-72x72.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-72x72.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:41	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:43%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-144x144.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-144x144.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:41	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:44%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-60x60.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-60x60.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:42	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:44%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-120x120.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-120x120.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:43	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:45%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-76x76.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-76x76.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:44	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:46%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-152x152.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/apple-touch-icon-152x152.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:45	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:47%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/favicon-196x196.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/favicon-196x196.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:45	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:48%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/favicon-96x96.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/favicon-96x96.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:46	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:48%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/favicon-32x32.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/favicon-32x32.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:47	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:49%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/favicon-16x16.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/favicon-16x16.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:48	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:50%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-iii/favicon-128.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-iii/favicon-128.png	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:49	9483/9483	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Mar%202021%2001:37:51%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/wp/v2/posts/39	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/wp/v2/posts/39.json	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:49	2421/2421	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Mar%202021%2001:37:51%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellezza.bcitwebdeveloper.ca%2Fblog-iii%2F	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embedfb08.json	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Mar%202021%2001:37:52%20GMT	https://bellezza.bcitwebdeveloper.ca/?p=39	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/indexba52.html	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:50	2547/2547	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Mar%202021%2001:37:52%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellezza.bcitwebdeveloper.ca%2Fblog-iii%2F&format=xml	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embedc77c	(from https://bellezza.bcitwebdeveloper.ca/blog-iii/)
18:37:51	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:53%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-57x57.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-57x57.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:51	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:54%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-114x114.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-114x114.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:52	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:54%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-72x72.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-72x72.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:53	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:55%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-144x144.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-144x144.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:54	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:56%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-60x60.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-60x60.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:55	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:57%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-120x120.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-120x120.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:55	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:58%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-76x76.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-76x76.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:56	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:58%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-152x152.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/apple-touch-icon-152x152.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:57	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:37:59%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-196x196.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-196x196.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:58	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:38:00%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-96x96.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-96x96.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:37:59	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:38:01%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-32x32.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-32x32.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:38:00	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:38:03%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-16x16.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-16x16.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:38:01	18384/18384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:38:03%20GMT	https://bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-128.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/blog-post-1/favicon-128.png	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:38:02	8551/8551	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Mar%202021%2001:38:04%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/wp/v2/posts/30	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/wp/v2/posts/30.json	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:38:02	2412/2412	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Mar%202021%2001:38:05%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellezza.bcitwebdeveloper.ca%2Fblog-post-1%2F	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embed7f1e.json	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:38:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Mar%202021%2001:38:05%20GMT	https://bellezza.bcitwebdeveloper.ca/?p=30	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/index5643.html	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:38:03	2538/2538	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Mar%202021%2001:38:05%20GMT	https://bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellezza.bcitwebdeveloper.ca%2Fblog-post-1%2F&format=xml	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-json/oembed/1.0/embed54cf	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:38:03	69777/69777	---M--	200	added ('OK')	image/jpeg	etag:%225eebdced-11091%22	https://bellezza.bcitwebdeveloper.ca/wp-content/uploads/2020/06/saloon-chair-1024x570.jpg	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/wp-content/uploads/2020/06/saloon-chair-1024x570.jpg	(from https://bellezza.bcitwebdeveloper.ca/blog-post-1/)
18:38:04	19101/19101	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:38:06%20GMT	https://bellezza.bcitwebdeveloper.ca/2020/06/apple-touch-icon-57x57.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/2020/06/apple-touch-icon-57x57.png	(from https://bellezza.bcitwebdeveloper.ca/2020/06/)
18:38:05	19101/19101	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:38:07%20GMT	https://bellezza.bcitwebdeveloper.ca/2020/06/apple-touch-icon-114x114.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/2020/06/apple-touch-icon-114x114.png	(from https://bellezza.bcitwebdeveloper.ca/2020/06/)
18:38:06	19101/19101	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:38:08%20GMT	https://bellezza.bcitwebdeveloper.ca/2020/06/apple-touch-icon-72x72.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/2020/06/apple-touch-icon-72x72.png	(from https://bellezza.bcitwebdeveloper.ca/2020/06/)
18:38:07	19101/19101	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Mar%202021%2001:38:09%20GMT	https://bellezza.bcitwebdeveloper.ca/2020/06/apple-touch-icon-144x144.png	C:/My%20Web%20Sites/Capstone%20Project/bellezza.bcitwebdeveloper.ca/2020/06/apple-touch-icon-144x144.png	(from https://bellezza.bcitwebdeveloper.ca/2020/06/)
